win,SNPs,hits,Z,top_candidate_p,Z_pVal,chr,pos
0,44,0,1.5667001566896532,1,0.5247342599482365,CE10_chr1,5000
1,22,1,-0.20610350633550983,0.19836941046095416,0.8865705969448872,CE10_chr1,15000
2,10,0,0.7193066479945123,1,0.4806483693771122,CE10_chr1,25000
3,21,1,1.158920265900226,0.1902721317787416,0.4404340085108992,CE10_chr1,35000
4,23,0,-0.6516235718329363,1,0.9510359657159156,CE10_chr1,45000
5,6,0,1.6080887588931796,1,0.11106649885602028,CE10_chr1,55000
6,20,1,1.6744714672087275,0.1820930624027693,0.2445211443212857,CE10_chr1,65000
7,1,0,-1.2052923676613236,1,0.9752722501434749,CE10_chr1,75000
9,1,0,-1.8716853814915049,1,0.9973202653201538,CE10_chr1,95000
10,1,0,-0.28455422440062517,1,0.7972217020602974,CE10_chr1,105000
13,1,0,0.946085659598944,1,0.24746787473137233,CE10_chr1,135000
14,21,0,1.089430968058087,1,0.4674827844652951,CE10_chr1,145000
15,91,0,2.4994854728297566,1,0.5532804253977934,CE10_chr1,155000
16,81,2,5.230391896535759,0.1944582152251407,0.03391883284578345,CE10_chr1,165000
17,95,2,2.9528140283845934,0.2457591989359997,0.4569680972346285,CE10_chr1,175000
18,87,0,2.524200569777056,1,0.5273060133185183,CE10_chr1,185000
19,133,1,2.6995432439047606,0.7372874127497717,0.6551876771930508,CE10_chr1,195000
20,78,0,4.708083656340869,1,0.062130147493481,CE10_chr1,205000
21,119,2,3.545987677294625,0.33409932347629573,0.4162830600714406,CE10_chr1,215000
22,192,7,4.447765563170175,0.00344010235129924,0.3856132891415338,CE10_chr1,225000
23,277,1,3.8766852242414416,0.938205630767974,0.48346047988671026,CE10_chr1,235000
24,162,1,3.5600538117029297,0.8037084859769748,0.5342825815553258,CE10_chr1,245000
25,238,1,2.1079289929238696,0.9085515572877008,0.862895549889788,CE10_chr1,255000
26,145,0,3.521035293737871,1,0.5040551182068544,CE10_chr1,265000
27,143,2,2.2673412666058477,0.4192181994063944,0.7613013738666299,CE10_chr1,275000
28,105,2,2.7814252725113913,0.2827172186216344,0.544560874177213,CE10_chr1,285000
29,183,3,2.832248674726376,0.27719258323194196,0.7177526754851524,CE10_chr1,295000
30,202,0,3.026999438725152,1,0.6987119189859514,CE10_chr1,305000
31,199,1,0.13982372349944258,0.864666995092968,0.9828596079517024,CE10_chr1,315000
32,236,1,2.4002623271505352,0.9066947834789314,0.8218182113344945,CE10_chr1,325000
33,111,1,2.963056946219643,0.6722772425621963,0.5243960052896957,CE10_chr1,335000
34,98,1,2.0236881133031415,0.6265357195457308,0.696196525211494,CE10_chr1,345000
35,1,0,-0.3268444734134716,1,0.8115908059386412,CE10_chr1,355000
36,78,3,2.78406305579212,0.04373312088648153,0.4087808059279115,CE10_chr1,365000
37,202,2,4.215348964100524,0.6007539668907597,0.44430317906257377,CE10_chr1,375000
38,144,0,1.1127104656534754,1,0.915046324276262,CE10_chr1,385000
39,121,3,2.517158619112368,0.12181751881716084,0.6615523067535827,CE10_chr1,395000
40,88,2,2.0034038470122546,0.2199839545248775,0.6631008328156199,CE10_chr1,405000
41,94,0,3.011521375236131,1,0.4372579522210231,CE10_chr1,415000
42,179,1,2.82894637405687,0.8345374043352652,0.7136760800233495,CE10_chr1,425000
43,80,5,4.571915332346091,0.00129091172893029,0.08011956706757051,CE10_chr1,435000
44,175,2,5.529167985747342,0.5232678699750364,0.17190017537864277,CE10_chr1,445000
45,218,4,1.986855407131776,0.17592101426178047,0.8716076469807887,CE10_chr1,455000
46,149,4,5.343182624328863,0.06344916022426057,0.16019748183879123,CE10_chr1,465000
47,196,3,4.188909284727321,0.3124413727808383,0.4452711196486979,CE10_chr1,475000
48,218,3,3.776950444697917,0.3721601247766543,0.549769014937581,CE10_chr1,485000
49,59,0,2.0517858175791464,1,0.4895976868016376,CE10_chr1,495000
50,151,1,5.056888227793866,0.7807627306335277,0.20672300228046112,CE10_chr1,505000
51,167,3,2.603914661424352,0.23444016247447175,0.7394479701554666,CE10_chr1,515000
52,98,1,1.1689282893721138,0.6265357195457308,0.8536405570227255,CE10_chr1,525000
53,91,2,3.0070051221733443,0.2310092519111845,0.42325335912798245,CE10_chr1,535000
54,157,0,3.70916973835426,1,0.4905837359771259,CE10_chr1,545000
55,107,1,2.3935767340412375,0.6588339384859576,0.6443810455589479,CE10_chr1,555000
56,83,0,3.984040983142709,1,0.1697870074556369,CE10_chr1,565000
57,128,2,4.082126509241098,0.3665744589119161,0.328690322656363,CE10_chr1,575000
58,50,1,1.954855732960901,0.3949939328624637,0.45041382428918086,CE10_chr1,585000
59,117,0,2.2361491497094192,1,0.7095326098459771,CE10_chr1,595000
60,118,1,0.8543859932784699,0.6945409740716955,0.916793447307008,CE10_chr1,605000
61,142,0,1.2182430271272564,1,0.903662258437444,CE10_chr1,615000
62,98,0,1.1172234825645784,1,0.860986246677951,CE10_chr1,625000
63,164,1,2.4752056506047344,0.807614687106033,0.7580911443770849,CE10_chr1,635000
64,154,0,3.7822810097033512,1,0.4674660182994505,CE10_chr1,645000
65,122,1,1.5712814013353704,0.7065772784747841,0.837317856976133,CE10_chr1,655000
66,101,1,4.399376322171739,0.6376279821395031,0.17344684942034927,CE10_chr1,665000
67,87,0,1.6530860044712163,1,0.7385853372549135,CE10_chr1,675000
68,57,1,3.396215413110395,0.4360948095476124,0.14111934967895623,CE10_chr1,685000
69,124,3,2.301854711148011,0.12844649025365046,0.7145538382233334,CE10_chr1,695000
70,124,0,4.655018195503707,1,0.2067475618161172,CE10_chr1,705000
71,274,0,4.182558234343726,1,0.41210840471053456,CE10_chr1,715000
72,203,4,4.402918606517497,0.14743373700884524,0.40412698324999896,CE10_chr1,725000
