win,SNPs,hits,Z,top_candidate_p,Z_pVal,chr,pos
0,44,0,2.629245103981004,1,0.21658026988568269,CE10_chr1,5000
1,22,1,-0.22110034370343215,0.19836941046095416,0.8903625691885606,CE10_chr1,15000
2,10,0,0.7046273661535785,1,0.48869501522193015,CE10_chr1,25000
3,21,0,1.589932513202007,1,0.2865634804663929,CE10_chr1,35000
4,23,0,-0.4052039309190226,1,0.9224813025278906,CE10_chr1,45000
5,6,0,1.4350916637952655,1,0.15273296246751034,CE10_chr1,55000
6,20,1,1.825447124783138,0.1820930624027693,0.20276818711016853,CE10_chr1,65000
7,1,0,-1.3201951779980026,1,0.9832118613637074,CE10_chr1,75000
9,1,0,-1.9796289933141151,1,0.9983807239025888,CE10_chr1,95000
10,1,0,-0.05052662776638437,1,0.7082227358294153,CE10_chr1,105000
13,1,0,0.8605475979724562,1,0.2798285669205195,CE10_chr1,135000
14,21,0,1.190461651573671,1,0.43174368896287096,CE10_chr1,145000
15,91,1,2.5416145572886104,0.5993153470484595,0.5500293880841549,CE10_chr1,155000
16,81,5,5.544741550454944,0.0013645945005696,0.0232755575152731,CE10_chr1,165000
17,95,3,2.72052255994848,0.07041372477423954,0.5238979757064969,CE10_chr1,175000
18,87,0,2.3668563087524883,1,0.5750830789154977,CE10_chr1,185000
19,133,1,2.6661267372898916,0.7372874127497717,0.6687477470923968,CE10_chr1,195000
20,78,0,4.420614199597755,1,0.095933632881273,CE10_chr1,205000
21,119,2,3.8768760249376304,0.33409932347629573,0.351577210455969,CE10_chr1,215000
22,192,8,4.669688792822631,7.7850187734151e-4,0.34824596174352596,CE10_chr1,225000
23,277,0,2.980218725184781,1,0.716564879124911,CE10_chr1,235000
24,162,2,3.9152461068896343,0.4825041903029328,0.4648760227600135,CE10_chr1,245000
25,238,1,2.408059317669627,0.9085515572877008,0.8297067891089971,CE10_chr1,255000
26,145,1,4.214181173250305,0.767135537051994,0.3607057751535695,CE10_chr1,265000
27,143,1,2.6596612489112244,0.762407445211707,0.6932051156005052,CE10_chr1,275000
28,105,2,3.3979541254230243,0.2827172186216344,0.4038142893444061,CE10_chr1,285000
29,183,5,2.8347123806007963,0.03779920837699384,0.7243280990945483,CE10_chr1,295000
30,202,1,3.352063756922356,0.8686865206717117,0.6417115023789898,CE10_chr1,305000
31,199,0,0.12709502634705888,1,0.9841047318846824,CE10_chr1,315000
32,236,1,2.525381880286792,0.9066947834789314,0.8111659417080175,CE10_chr1,325000
33,111,2,3.18265798112773,0.3048305145258705,0.4802868220883973,CE10_chr1,335000
34,98,1,2.1038826957869663,0.6265357195457308,0.6835529133270546,CE10_chr1,345000
35,1,0,-0.48134517219094985,1,0.8606568488310604,CE10_chr1,355000
36,78,2,3.847397914068913,0.18363711766997076,0.17853750189838655,CE10_chr1,365000
37,202,3,4.366227272162584,0.32876182896161105,0.42017591501286056,CE10_chr1,375000
38,144,0,1.005917387980176,1,0.9252601113647166,CE10_chr1,385000
39,121,1,2.4051080441587507,0.703613412600792,0.6911771289184299,CE10_chr1,395000
40,88,0,1.989187007159797,1,0.6717013381909269,CE10_chr1,405000
41,94,0,3.580242899959011,1,0.31082962382063284,CE10_chr1,415000
42,179,0,3.3670642002466566,1,0.6133973457269366,CE10_chr1,425000
43,80,4,4.5857428210004825,0.00865918889286073,0.08449366850543372,CE10_chr1,435000
44,175,0,5.955665542289884,1,0.12433931705499346,CE10_chr1,445000
45,218,0,1.7979370043778204,1,0.8979744779361579,CE10_chr1,455000
46,149,4,5.113512891229637,0.06344916022426057,0.20250354321210703,CE10_chr1,465000
47,196,5,4.535975615195893,0.04822858803681973,0.3794292767517195,CE10_chr1,475000
48,218,3,4.183787927178107,0.3721601247766543,0.46709429735690455,CE10_chr1,485000
49,59,0,2.137206021580421,1,0.47142633877012585,CE10_chr1,495000
50,151,1,5.30754647074615,0.7807627306335277,0.17691268164343577,CE10_chr1,505000
51,167,1,1.8956302394585596,0.8133287232842966,0.8534779047673888,CE10_chr1,515000
52,98,1,1.3256993865228313,0.6265357195457308,0.8318518058611907,CE10_chr1,525000
53,91,2,2.7618488369404677,0.2310092519111845,0.49422151127925584,CE10_chr1,535000
54,157,1,4.138078518510238,0.7935924628825864,0.4057161024382181,CE10_chr1,545000
55,107,1,2.525297296960399,0.6588339384859576,0.6205977331904942,CE10_chr1,555000
56,83,0,3.2976513307207105,1,0.31842926468448296,CE10_chr1,565000
57,128,2,3.3685539226074304,0.3665744589119161,0.4982586353360523,CE10_chr1,575000
58,50,2,3.22440348283118,0.0894353130960309,0.13685997161947272,CE10_chr1,585000
59,117,0,2.4743064610948458,1,0.6651095671088112,CE10_chr1,595000
60,118,1,1.3590987345770835,0.6945409740716955,0.8624124308295449,CE10_chr1,605000
61,142,0,1.3292102854032,1,0.8942160818276084,CE10_chr1,615000
62,98,0,1.282186349585036,1,0.8385617367716126,CE10_chr1,625000
63,164,2,2.8971704361940542,0.4889157849382488,0.6860915664801931,CE10_chr1,635000
64,154,2,4.46330313670273,0.45636764730361856,0.3310344254329578,CE10_chr1,645000
65,122,1,2.532898876858033,0.7065772784747841,0.6672515723666936,CE10_chr1,655000
66,101,2,4.059838347082452,0.26793531745354127,0.24264129228618947,CE10_chr1,665000
67,87,0,1.8456381532538704,1,0.7005923140428718,CE10_chr1,675000
68,57,2,3.2395329178156973,0.11142212413563148,0.17625777836277678,CE10_chr1,685000
69,124,4,2.276203309151412,0.03652989622305822,0.7247395230846967,CE10_chr1,695000
70,124,0,4.894144103015775,1,0.17761456464204697,CE10_chr1,705000
71,274,0,3.982069566051423,1,0.468451467483314,CE10_chr1,715000
72,203,2,4.708338847619466,0.6034332924285691,0.348114653271549,CE10_chr1,725000
73,138,0,2.505218413491007,1,0.7126723587882182,CE10_chr1,735000
